Dialog_ID,Type,Actor,Text
hit:7835_conv:15671,utterance,listener,Hope you guys celebrate and eat something good for dinner tonight!
hit:7588_conv:15177,situation,none,"I am so ready for the weekend to end, big Monday for me."
hit:7588_conv:15177,utterance,speaker,"I am ready for the weekend to end, big Monday for me."
hit:7588_conv:15177,utterance,listener,nice
hit:7588_conv:15177,utterance,speaker,"I am trying to close a deal for work, big money."
hit:7588_conv:15177,utterance,listener,I hope it works out well for you buddy
hit:6892_conv:13784,situation,none,i was happy when i got the day off
hit:6892_conv:13784,utterance,speaker,i was happy when i got the day off
hit:6892_conv:13784,utterance,listener,You got a day off? Man I wish I could get a day off
hit:6892_conv:13784,utterance,speaker,yea a day off
hit:6892_conv:13784,utterance,listener,Was it fun?
hit:8846_conv:17693,situation,none,Am getting bonus from office. cant wait for it
hit:8846_conv:17693,utterance,speaker,I am getting a good business this year from office.
hit:8846_conv:17693,utterance,listener,Very nice. I am sure you deserve it.
hit:8846_conv:17693,utterance,speaker,thank you!! i can't wait to spend the bonus. So excited
hit:8846_conv:17693,utterance,listener,Good for you. Buy yourself something special.
hit:8213_conv:16427,situation,none,I go a new car and was happy.
hit:8213_conv:16427,utterance,speaker,I just bought a new car and it looks great and drives smooth.
hit:8213_conv:16427,utterance,listener,That's awesome! Did you get a good deal?
hit:8213_conv:16427,utterance,speaker,Yes I did it has a lot of issues but I think that it is worth it to fix up.
hit:8213_conv:16427,utterance,listener,Some people enjoy fixing things. That will be fun if you're ready for it. What kind of car did you get?
hit:8213_conv:16427,utterance,speaker,Ford mustang it is a fun car to drive. Do you do a lot of your car repair jobs yourself?
hit:8213_conv:16427,utterance,listener,Not me. I'd be walking if i did.
hit:8213_conv:16427,utterance,speaker,Yeah it is actually pretty easy and all that is neccessary is just watching yotube videos on it. I was surprised.
hit:8213_conv:16427,utterance,listener,YouTube makes things so much easier to learn.
hit:387_conv:774,situation,none,When I was a kid I asked my parents for a dog for Christmas. I remember waking up early Christmas morning and hearing a whimper from the Christmas tree!
hit:387_conv:774,utterance,speaker,I was so happy when my parents got me a dog for Christmas!
hit:387_conv:774,utterance,listener,that's pretty cool.  what breed?
hit:387_conv:774,utterance,speaker,It was a chocolate lab. I didn't care what kind of dog I got. I had always wanted one!
hit:387_conv:774,utterance,listener,Well you picked a great one :) Love labs.  My friend's got a big one he just attacks me with love everytime I see him
hit:4451_conv:8902,situation,none,I can't wait to go paint balling this weekend.
hit:4451_conv:8902,utterance,speaker,I can't wait to go paint balling this weekend.
hit:4451_conv:8902,utterance,listener,I hope you have fun but I'm not a fan of paintballing.
hit:4451_conv:8902,utterance,speaker,Have you ever tried it? It is great with a big group of friends.
hit:4451_conv:8902,utterance,listener,Yes I have. I found it to be very painful.
hit:47_conv:95,situation,none,I get to go out today after work! yay
hit:47_conv:95,utterance,speaker,I get to go to the water park today! I cant wait.
hit:47_conv:95,utterance,listener,That is nice. I like going to water park. What time are you going?
hit:47_conv:95,utterance,speaker,"Its so much fun, really pretty down there too. Oh in a few hours!"
hit:47_conv:95,utterance,listener,Is it a big water park?
hit:3870_conv:7741,situation,none,I know it's August. but I can't wait for Halloween. It is so close!
hit:3870_conv:7741,utterance,speaker,"I know it's August, but Halloween is so close I can feel it."
hit:3870_conv:7741,utterance,listener,I'm right with you!  I love chillier fall weather and pumpkin harvest festivals! Not to mention pumpkin spice lattes! Is Halloween your favorite holiday?
hit:3870_conv:7741,utterance,speaker,Yes. Halloween is my favorite. I do themes with my kids. I don't know what we are doing this year but its time to start shopping.
hit:3870_conv:7741,utterance,listener,They really do start putting things out in the stores earlier and earlier.  Last year I saw Halloween stuff out now.  Sounds like you're in for a lot of family fun!
hit:3870_conv:7741,utterance,speaker,I a so excited!
hit:11226_conv:22452,situation,none,Our son is in the Army and stationed in another state. He will be coming to visit us next month on his leave.
hit:11226_conv:22452,utterance,speaker,Our son in the Army is taking a leave to visit us next month.
hit:11226_conv:22452,utterance,listener,"Oh, you must be so excited! I have a son in the Army as well and I love when he gets to visit!"
hit:11226_conv:22452,utterance,speaker,Wow! So you can totally understand how I feel. You must be proud of your son as I am of mine.
hit:11226_conv:22452,utterance,listener,"Yes, I am. It's so nice to see our sons sacrifice for our country. But I think they do it more because they think they are protecting us."
hit:4501_conv:9003,situation,none,A new client signed my project. I excited to start the project. That's my biggest project since I started the company.
hit:4501_conv:9003,utterance,speaker,I excited to start my new project.
hit:4501_conv:9003,utterance,listener,What type of project is it?
hit:4501_conv:9003,utterance,speaker,They want their business to done in digital basis. So they contact us to digitalis the business.
hit:4501_conv:9003,utterance,listener,I do all of my business digital.
hit:8465_conv:16931,situation,none,"I hate the house we're in, but we found one we really like.  We're putting an offer down probably tomorrow!"
hit:8465_conv:16931,utterance,speaker,"I really hate the house we're in, but we finally found one we really like!"
hit:8465_conv:16931,utterance,listener,Are you excited to move out?
hit:8465_conv:16931,utterance,speaker,OH YEAH!  We might put an offer in tomorrow!
hit:8465_conv:16931,utterance,listener,Where is the house located?
hit:6206_conv:12413,situation,none,I'm going camping next weekend. It's finally stopped raining.
hit:6206_conv:12413,utterance,speaker,I'm going camping next weekend. It's finally stopped raining.
hit:6206_conv:12413,utterance,listener,"Well, that sounds like fun! It's definitely much better without the rain."
hit:6206_conv:12413,utterance,speaker,"Hopefully, not as many mosquitos too!"
hit:6206_conv:12413,utterance,listener,"Yes, they are such a nuisance! Bring some bug spray for sure. And watch out for food hunting critters!"
hit:2449_conv:4899,situation,none,I can't wait to get paid on Saturday! I worked overtime 4 times this weekend and my check should be fat!
hit:2449_conv:4899,utterance,speaker,I can't wait to get paid on Saturday! I worked overtime 4 times this weekend and my check should be fat!
hit:2449_conv:4899,utterance,listener,"Dang, those are some long hours, my friend. Do you work in a Nike sweatshop? I hear they have some primo health benefits."
hit:2449_conv:4899,utterance,speaker,Yes I get great health benefits but I also love money!
hit:2449_conv:4899,utterance,listener,I love money too. Are you planning on spending it on anything once you get those fat stacks?
hit:1060_conv:2121,situation,none,very recently i got back into cooking. i've always loved it and it makes me so happy. i recently made some jerk chick philly cheesesteaks and seeing an idea come to life right in front of my eyes was so exhilarating.
hit:1060_conv:2121,utterance,speaker,very recently i got back into cooking. i've always loved it and it makes me so happy. i recently made some jerk chick philly cheesesteaks and seeing an idea come to life right in front of my eyes was so exhilarating.
hit:1060_conv:2121,utterance,listener,Thats sounds so delicious.  How did it turn out?
hit:1060_conv:2121,utterance,speaker,"it went pretty well. i didn't use the kind of bread i originally wanted, but potato bread is never a bad choice either."
hit:1060_conv:2121,utterance,listener,Did everyone else enjoy your new found passion for cooking?
hit:1060_conv:2121,utterance,speaker,"yes, my family has found it to be very beneficial for themselves."
hit:4510_conv:9021,situation,none,i was invited to a trip last week
hit:4510_conv:9021,utterance,speaker,i was invited to a trip last week which was awesome to get invited to
hit:4510_conv:9021,utterance,listener,NIce! Where are you goin?
hit:4510_conv:9021,utterance,speaker,south padre island in texas
hit:4510_conv:9021,utterance,listener,"That sounds fancy. I like Texas, never been there though."
hit:565_conv:1131,situation,none,"On my last birthday I went skydiving. I'm afraid of heights, but I was still excitied about the prospect."
hit:565_conv:1131,utterance,speaker,"On my last birthday I went skydiving. I'm afraid of heights, but I was still excitied about the prospect."
hit:565_conv:1131,utterance,listener,Skydiving sounds like a lot of fun. I need to go!
hit:565_conv:1131,utterance,speaker,"It's really great, biggest thrill of my life."
hit:565_conv:1131,utterance,listener,I want to go so bad. People that are afraid of heights are missing out!
hit:670_conv:1341,situation,none,I get excited the day before Christmas.
hit:670_conv:1341,utterance,speaker,I always get excited the day before Christmas.
hit:670_conv:1341,utterance,listener,"Yes me too,  is that because of the gifts?"
hit:670_conv:1341,utterance,speaker,"Thats right, I guess since I was a kid have always anticipated opening the gifts in the morning."
hit:670_conv:1341,utterance,listener,"Yes it was so exiting! what about now, do you receive many presents?"
hit:8141_conv:16282,situation,none,Gonna hit the buffet after work. It's gonna be good!
hit:8141_conv:16282,utterance,speaker,Gonna hit the buffet after work. It's gonna be good!
hit:8141_conv:16282,utterance,listener,"My cat hasn't been feeling well this past week, I think there might be something really wrong."
hit:8141_conv:16282,utterance,speaker,"Oh no, I hope she's just sick! Are you taking her to the vet?"
hit:8141_conv:16282,utterance,listener,For the vet to see me cat.
hit:5758_conv:11517,situation,none,"I get to go to the beach this weekend, so I am very much looking forward to it."
hit:5758_conv:11517,utterance,speaker,I'm really looking forward to the weekend. I'm finally getting to go to the beach this summer.
