Dialog_ID,Type,Actor,Text
hit:7480_conv:14960,utterance,listener,that was really nice!! you must have been chuffed for him!!
hit:7480_conv:14960,utterance,speaker,"I was very excited, we're going to his first game tomorrow."
hit:3834_conv:7668,situation,none,I finished college last may after 4 long years
hit:3834_conv:7668,utterance,speaker,"Hey how's it going, finished college last May, Woot woot"
hit:3834_conv:7668,utterance,listener,That is such a great milestone what is next for your ventures?
hit:3834_conv:7668,utterance,speaker,"Right now, I'm sending in a bunch of resumes for jobs, no bites yet but i'm going to keep trucking"
hit:3834_conv:7668,utterance,listener,You will get something soon that hard work is going to pay off.
hit:1871_conv:3742,situation,none,I finally got a job
hit:1871_conv:3742,utterance,speaker,I lost my job a couple of months ago and yesterday i finally got a full time job!! such a relive
hit:1871_conv:3742,utterance,listener,"That is a relief Ive been in a similiar situation.  I know its hard to bring yourself out of a hole, I can barely see the light at the end of the tunnell"
hit:1871_conv:3742,utterance,speaker,i'm so glad you understand me! we were struggling financially
hit:1871_conv:3742,utterance,listener,"Im struggling myself, with 5 kids and 1 big kid (my husband) I feel like I should just buy a farm to be able to keep up. LOL"
hit:2072_conv:4144,situation,none,My son won the spelling bee yesterday. It was such a good moment for me.
hit:2072_conv:4144,utterance,speaker,My son won the spelling bee yesterday. I felt so proud of him!
hit:2072_conv:4144,utterance,listener,That is great. Do you remember what words he had to spell?
hit:2072_conv:4144,utterance,speaker,I remember the last word was cafeteria. Which is somewhat funny because it's the word I missed when I was in my first spelling bee.
hit:2072_conv:4144,utterance,listener,That is a pretty tough word. I am happy your son did so great. You must have been beaming.
hit:5447_conv:10895,situation,none,My son is graduating early! He also got scholarships. He has worked so hard for this.
hit:5447_conv:10895,utterance,speaker,My son is graduating early.
hit:5447_conv:10895,utterance,listener,"Congrats, is your son very old or young?"
hit:5447_conv:10895,utterance,speaker,He is 17. He also got several scholarships. He's worked so hard for this.
hit:5447_conv:10895,utterance,listener,Is he a sports player for the scholarships?
hit:1395_conv:2790,situation,none,I'm very happy with my daughters educational development.
hit:1395_conv:2790,utterance,speaker,I'm very proud of my daughters.
hit:1395_conv:2790,utterance,listener,Thats great! How many do you have?
hit:1395_conv:2790,utterance,speaker,"I have two, ages 10 and 13. They are musicians."
hit:1395_conv:2790,utterance,listener,Wonderful! What kind of instruments do they play?
hit:1395_conv:2790,utterance,speaker,"piano, and violin"
hit:1482_conv:2964,situation,none,My daughter is great.
hit:1482_conv:2964,utterance,speaker,My daughter is great.
hit:1482_conv:2964,utterance,listener,Why do you think that?
hit:1482_conv:2964,utterance,speaker,She was just accepted to Harvard.
hit:1482_conv:2964,utterance,listener,What will be her major?
hit:3928_conv:7856,situation,none,My niece is visiting and we have a pool.  She has not had access to a pool for most of her childhood ad does not know how to swim.  She is figuring it out very quickly though and her confidence is increasing as her skills do.  It's very exciting to watch her skills and confidence soar and she feels it too.
hit:3928_conv:7856,utterance,speaker,My niece can't swim but has is staying with us for a bit and we have a pool.  Her skills are increasing and her confidence is soaring!
hit:3928_conv:7856,utterance,listener,thats awesome .. how long has she been learning?
hit:3928_conv:7856,utterance,speaker,Just today and yesterday.  She is 8 and hasn't had access to water as she lives in the mountains.  She has gone from not being able to touch the bottom with her hand to picking up dive sticks and even swimming over the ladder in the deep end.
hit:3928_conv:7856,utterance,listener,keep up the good work.
hit:3928_conv:7856,utterance,speaker,thanks!  She's super excited!
hit:7579_conv:15158,situation,none,im have 4 beautiful children that are top scorers
hit:7579_conv:15158,utterance,speaker,i  have 4 beautiful girls  that are top scorers
hit:7579_conv:15158,utterance,listener,Top scorers in what?
hit:7579_conv:15158,utterance,speaker,all subjects in school
hit:7579_conv:15158,utterance,listener,"Nice, what is your favorite subject?"
hit:1413_conv:2827,situation,none,when my daughter walked for the first time
hit:1413_conv:2827,utterance,speaker,My daughter walked the other day for her first time!
hit:1413_conv:2827,utterance,listener,"It has already taken its first steps towards independence, that is something big"
hit:1413_conv:2827,utterance,speaker,yes it is really
hit:1413_conv:2827,utterance,listener,is achieved at a steady pace ... it fills us with hope and happiness
hit:8187_conv:16375,situation,none,I've been teaching my dog how to run an obstacle course and I think he finally has it down! He beat his old speed yesterday and had zero distractions.
hit:8187_conv:16375,utterance,speaker,I've been putting in a lot of work teaching my dog how to run an obstacle course. Yesterday he did amazing; he broke his old speed and wasn't distracted a single time while doing the course!
hit:8187_conv:16375,utterance,listener,hahaha you must be so proud! How long did it take you to teach him?
hit:8187_conv:16375,utterance,speaker,"Right at two months, I'd say. Was hard work but totally fun at the same time!"
hit:8187_conv:16375,utterance,listener,"Man, I'd love to see that!"
hit:8187_conv:16375,utterance,speaker,Going to dog shows is absolutely fantastic. You should check one out one day.
hit:11348_conv:22696,situation,none,my daughter passed her drivers test on the first try
hit:11348_conv:22696,utterance,speaker,my daughter past her drivers test
hit:11348_conv:22696,utterance,listener,That is great news!! ...... but a little scary at the same time. lol
hit:11348_conv:22696,utterance,speaker,really scary.
hit:11348_conv:22696,utterance,listener,Well you have to let them spread their wings at some point. :)
hit:11348_conv:22696,utterance,speaker,"yeah, iagree. shes been practicing for a while"
hit:7111_conv:14222,situation,none,My father won his golf tournament last weekend.
hit:7111_conv:14222,utterance,speaker,My father won his golf tournament last weekend.
hit:7111_conv:14222,utterance,listener,thats so cool.
hit:7111_conv:14222,utterance,speaker,"Yes, he had to birdie the last hole to win."
hit:7111_conv:14222,utterance,listener,wow thats impressive
hit:9869_conv:19738,situation,none,I would like to try to make some mac and cheese with truffle oil one day
hit:9869_conv:19738,utterance,speaker,I would like to try to make some mac and cheese with truffle oil one day
hit:9869_conv:19738,utterance,listener,"Cool, what's truffle oil got to do with mac and cheese?"
hit:9869_conv:19738,utterance,speaker,"It's just a garnish, so it smells nice"
hit:9869_conv:19738,utterance,listener,"Oh okay, that sounds good"
hit:8003_conv:16006,situation,none,I'm so proud of my little boy and how far he's come with his speech in the last year.
hit:8003_conv:16006,utterance,speaker,My little boy has come far with his speech and I am so proud of him.
hit:8003_conv:16006,utterance,listener,Awww good for him!
hit:8003_conv:16006,utterance,speaker,He's been getting speech therapy since he was 1.
hit:8003_conv:16006,utterance,listener,I'm glad he's getting better with his speech and I hope he continues to improve!
hit:8003_conv:16006,utterance,speaker,"Thank you, so do I! He's about to start kindergarten."
hit:1527_conv:3054,situation,none,When i graduated from college i was so happy with myself. It was a 8 year long journey and was worth it all.
hit:1527_conv:3054,utterance,speaker,I am so happy with myself. Keep remembering 8 years of that journey.
hit:1527_conv:3054,utterance,listener,What journey?  Do tell.
hit:1527_conv:3054,utterance,speaker,Well my journey through the college education system i should of mentioned. But it was a long time of stress and fun atleast.
hit:1527_conv:3054,utterance,listener,Oh Congratulations...  That is a huge accomplishment!
hit:4745_conv:9490,situation,none,I'm feeling good about how I've handled a lot of stress lately.
hit:4745_conv:9490,utterance,speaker,I'm pleased with how I've been handling a large amount of stress lately.
hit:4745_conv:9490,utterance,listener,"That's good, stress is so common in life so it's easy to become overwhelmed."
hit:4745_conv:9490,utterance,speaker,"Yes, it is. I'm learning to just put my head down and get to work digging out."
hit:4745_conv:9490,utterance,listener,"That's an impressive philosophy, you seem to have grit so I think you will go far."
hit:4822_conv:9644,situation,none,I got first place in the karaoke contest. I didn't think I would win but I did.
hit:4822_conv:9644,utterance,speaker,I got first place in the karaoke contest last weekend.
hit:4822_conv:9644,utterance,listener,oh how cool! I bet you have a very beautiful voice. was there any prize?
hit:4822_conv:9644,utterance,speaker,"There was, a free round of beer! There was a lot of talent there so I was surprised I won!"
hit:4822_conv:9644,utterance,listener,good job! maybe you should pursue a singing career :)
hit:7380_conv:14761,situation,none,"Happy with my momma dog. I would've thought after all her abuse she wouldn't be that good of a momma, but she is trying hard to be and is very protective!"
hit:7380_conv:14761,utterance,speaker,Happy with my momma dog. I would've thought after all her abuse she wouldn't be that good of a momma
hit:7380_conv:14761,utterance,listener,Its instinctive. They  pretty much know what to do by instinct.
hit:7380_conv:14761,utterance,speaker,I don't agree as humans can be terrible mothers and I have seen animals crush their own offspring..eat them or leave them. It happens! but she is trying hard to be and is very protective. It's nice. I don't have to bottle feed
